"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","TOBS"
"US1VAPW0019","MANASSAS 2.5 NNW, VA US","38.795827","-77.497598","57.0","2023-02-12",,,,
"US1VAPW0019","MANASSAS 2.5 NNW, VA US","38.795827","-77.497598","57.0","2023-02-13",,,,
"US1VAPW0019","MANASSAS 2.5 NNW, VA US","38.795827","-77.497598","57.0","2023-02-14",,,,
"US1VAPW0019","MANASSAS 2.5 NNW, VA US","38.795827","-77.497598","57.0","2023-02-15",,,,
"US1VAPW0019","MANASSAS 2.5 NNW, VA US","38.795827","-77.497598","57.0","2023-02-16",,,,
"US1VAPW0019","MANASSAS 2.5 NNW, VA US","38.795827","-77.497598","57.0","2023-02-17",,,,
"US1VAPW0019","MANASSAS 2.5 NNW, VA US","38.795827","-77.497598","57.0","2023-02-18",,,,
"US1VAPW0019","MANASSAS 2.5 NNW, VA US","38.795827","-77.497598","57.0","2023-02-19",,,,
"US1VAPW0019","MANASSAS 2.5 NNW, VA US","38.795827","-77.497598","57.0","2023-02-20",,,,
"US1VAPW0019","MANASSAS 2.5 NNW, VA US","38.795827","-77.497598","57.0","2023-02-21",,,,
"US1VAPW0019","MANASSAS 2.5 NNW, VA US","38.795827","-77.497598","57.0","2023-02-22",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-01",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-02",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-03",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-04",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-05",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-06",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-07",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-08",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-09",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-13",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-17",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-18",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-19",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-23",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-25",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-01-26",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-01",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-02",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-03",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-04",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-05",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-06",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-07",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-08",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-09",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-10",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-11",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-12",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-13",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-17",,,,
"US1VAFCC002","FALLS CHURCH 0.8 ESE, VA US","38.8798322","-77.1614355","97.8","2023-02-18",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-01",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-02",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-03",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-07",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-08",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-09",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-10",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-11",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-12",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-13",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-14",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-15",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-16",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-17",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-21",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-23",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-24",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-25",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-26",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-27",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-28",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-29",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-30",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-01-31",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-01",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-02",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-03",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-04",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-05",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-06",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-07",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-08",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-09",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-10",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-11",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-12",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-13",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-14",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-15",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-16",,,,
"US1MDMG0076","LAYTONSVILLE 4.6 NNW, MD US","39.264983","-77.188528","180.7","2023-02-17",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-01",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-02",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-03",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-04",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-05",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-06",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-07",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-08",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-09",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-10",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-11",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-12",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-13",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-14",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-15",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-16",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-17",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-18",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-19",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-20",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-21",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-22",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-23",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-24",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-25",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-26",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-27",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-28",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-29",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-30",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-01-31",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-01",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-02",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-03",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-04",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-05",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-06",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-07",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-08",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-09",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-10",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-11",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-12",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-13",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-14",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-15",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-17",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-18",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-19",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-20",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-21",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-22",,,,
"US1MDHW0012","SYKESVILLE 2.6 SE, MD US","39.338655","-76.946837","166.1","2023-02-23",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-01",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-02",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-03",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-04",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-05",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-06",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-07",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-08",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-09",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-10",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-11",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-12",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-13",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-14",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-15",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-16",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-17",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-18",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-19",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-20",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-21",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-22",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-23",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-24",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-25",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-26",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-27",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-28",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-29",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-30",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-01-31",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-01",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-02",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-03",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-09",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-10",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-11",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-12",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-13",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-14",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-15",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-16",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-17",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-18",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-19",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-20",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-21",,,,
"US1VAFX0116","ALEXANDRIA 1.9 W, VA US","38.820502","-77.121173","28.3","2023-02-22",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-01",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-02",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-03",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-04",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-05",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-06",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-07",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-08",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-09",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-18",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-19",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-21",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-22",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-23",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-24",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-25",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-26",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-27",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-28",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-29",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-30",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-01-31",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-01",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-02",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-03",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-04",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-05",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-06",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-07",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-08",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-09",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-10",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-11",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-12",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-13",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-14",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-15",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-16",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-17",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-18",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-19",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-20",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-21",,,,
"US1MDHW0013","ELLICOTT CITY 1.3 WSW, MD US","39.266188","-76.856997","125.9","2023-02-23",,,,
"US1MDPG0085","WEST LAUREL 1.1 N, MD US","39.117498","-76.897609","248.1","2023-01-01",,,,
"US1MDPG0085","WEST LAUREL 1.1 N, MD US","39.117498","-76.897609","248.1","2023-01-02",,,,
"US1MDPG0085","WEST LAUREL 1.1 N, MD US","39.117498","-76.897609","248.1","2023-01-03",,,,
"US1MDPG0085","WEST LAUREL 1.1 N, MD US","39.117498","-76.897609","248.1","2023-01-04",,,,
"US1MDPG0085","WEST LAUREL 1.1 N, MD US","39.117498","-76.897609","248.1","2023-01-05",,,,
"US1MDPG0085","WEST LAUREL 1.1 N, MD US","39.117498","-76.897609","248.1","2023-01-06",,,,
"US1MDPG0085","WEST LAUREL 1.1 N, MD US","39.117498","-76.897609","248.1","2023-01-07",,,,
"US1MDPG0085","WEST LAUREL 1.1 N, MD US","39.117498","-76.897609","248.1","2023-01-14",,,,
"US1MDPG0085","WEST LAUREL 1.1 N, MD US","39.117498","-76.897609","248.1","2023-01-16",,,,
"US1MDPG0085","WEST LAUREL 1.1 N, MD US","39.117498","-76.897609","248.1","2023-01-17",,,,
"US1MDPG0085","WEST LAUREL 1.1 N, MD US","39.117498","-76.897609","248.1","2023-01-18",,,,
"US1MDPG0085","WEST LAUREL 1.1 N, MD US","39.117498","-76.897609","248.1","2023-01-19",,,,
"US1MDPG0085","WEST LAUREL 1.1 N, MD US","39.117498","-76.897609","248.1","2023-01-20",,,,
"US1MDPG0085","WEST LAUREL 1.1 N, MD US","39.117498","-76.897609","248.1","2023-01-21",,,,
